,Code,Year,incidents,successes,Population,EducationPctGdp,FertilityRate,IncomePerCapita,InfantMortality,Homicidesper100k
9051,RUS,1971,0.0,0.0,131155000.0,,2.03,,29.7,
9052,RUS,1972,0.0,0.0,131909000.0,,2.04,,28.6,
9053,RUS,1973,0.0,0.0,132669000.0,,2.01,,27.5,
9054,RUS,1974,0.0,0.0,133432000.0,,2.0,,26.5,
9055,RUS,1975,0.0,0.0,134200000.0,,1.98,,25.7,
9056,RUS,1976,0.0,0.0,135147000.0,,1.97,,25.0,
9057,RUS,1977,0.0,0.0,136100000.0,,1.95,,24.5,
9058,RUS,1978,1.0,1.0,137060000.0,,1.92,,24.0,
9059,RUS,1979,0.0,0.0,138027000.0,,1.9,,23.6,
9060,RUS,1980,0.0,0.0,139010000.0,,1.89,,23.2,
9061,RUS,1981,0.0,0.0,139941000.0,,1.91,,22.8,
9062,RUS,1982,0.0,0.0,140823000.0,,2.04,,22.4,
9063,RUS,1983,0.0,0.0,141668000.0,,2.11,,22.0,
9064,RUS,1984,0.0,0.0,142745000.0,,2.06,,21.6,
9065,RUS,1985,0.0,0.0,143858000.0,,2.05,,21.1,
9066,RUS,1986,0.0,0.0,144894000.0,,2.15,,20.5,
9067,RUS,1987,0.0,0.0,145908000.0,,2.22,,19.9,
9068,RUS,1988,0.0,0.0,146857000.0,,2.12,,19.2,
9069,RUS,1989,7.0,5.0,147721000.0,,2.01,,18.7,
9070,RUS,1990,36.0,31.0,148292000.0,,1.892,,18.4,14.3
9071,RUS,1991,34.0,30.0,148624000.0,,1.732,,18.4,15.3
9072,RUS,1992,21.0,17.0,148689000.0,,1.5519999999999998,1696.529947,18.5,22.9
9073,RUS,1993,0.0,0.0,148520000.0,,1.385,1588.621189,18.7,30.4
9074,RUS,1994,47.0,32.0,148336000.0,,1.4,1456.297482,18.8,32.3
9075,RUS,1995,37.0,28.0,148375726.0,,1.337,1417.9320699999998,18.7,30.5
9076,RUS,1996,66.0,53.0,148160042.0,,1.27,1658.912173,18.5,26.4
9077,RUS,1997,77.0,69.0,147915307.0,,1.218,1804.292839,18.2,23.7
9078,RUS,1998,26.0,24.0,147670692.0,,1.232,1227.664611,17.7,22.8
9079,RUS,1999,54.0,40.0,147214392.0,,1.157,981.4380642000001,17.2,26.0
9080,RUS,2000,138.0,112.0,146596557.0,2.93804001808167,1.195,1304.716617,16.6,28.1
9081,RUS,2001,135.0,114.0,145976083.0,3.10727000236511,1.2229999999999999,1600.078105,15.7,29.4
9082,RUS,2002,89.0,81.0,145306046.0,3.84584999084473,1.286,1822.802479,14.8,30.5
9083,RUS,2003,76.0,60.0,144648257.0,3.68083000183105,1.32,2258.638858,13.9,28.9
9084,RUS,2004,44.0,35.0,144067054.0,3.55353999137878,1.344,3203.167122,12.9,27.3
9085,RUS,2005,64.0,56.0,143518523.0,3.77363991737366,1.294,4101.521664,12.0,24.8
9086,RUS,2006,56.0,51.0,143049528.0,3.86873006820679,1.305,5392.871203,11.1,20.1
9087,RUS,2007,51.0,49.0,142805088.0,,1.416,7351.834211,10.3,17.7
9088,RUS,2008,170.0,135.0,142742350.0,4.09945011138916,1.5019999999999998,9279.071874,9.7,16.6
9089,RUS,2009,152.0,125.0,142785342.0,,1.5419999999999998,6822.349884,9.1,14.9
9090,RUS,2010,251.0,213.0,142849449.0,,1.567,8622.644384000001,8.6,
9091,RUS,2011,188.0,160.0,142960868.0,,1.5819999999999999,11434.953520000001,8.1,
9092,RUS,2012,151.0,117.0,143201676.0,3.86133003234863,1.6909999999999998,11992.0343,7.7,11.3
9093,RUS,2013,144.0,113.0,143506911.0,,1.7069999999999999,12373.28833,7.4,11.2
9094,RUS,2014,48.0,43.0,143819666.0,,1.75,10962.60938,7.1,11.5
9095,RUS,2015,21.0,16.0,144096870.0,,1.75,7314.801861,6.8,11.6
9096,RUS,2016,55.0,39.0,144342396.0,,1.75,,6.6,11.0
9097,RUS,2017,33.0,28.0,,,,,,9.2
9098,RUS,2018,0.0,0.0,,,,,,
9099,RUS,2019,0.0,0.0,,,,,,
9100,RWA,1970,0.0,0.0,3754541.0,,8.231,,130.8,
9101,RWA,1971,0.0,0.0,3868337.0,,8.252,,132.7,
9102,RWA,1972,0.0,0.0,3983700.0,,8.277999999999999,,135.1,
9103,RWA,1973,0.0,0.0,4102321.0,,8.307,,138.3,
9104,RWA,1974,0.0,0.0,4226799.0,,8.339,,142.0,
9105,RWA,1975,0.0,0.0,4359092.0,,8.37,,145.6,
9106,RWA,1976,0.0,0.0,4499509.0,,8.401,,148.2,
9107,RWA,1977,0.0,0.0,4647615.0,2.15020990371704,8.429,,148.2,
9108,RWA,1978,0.0,0.0,4803725.0,2.23247003555298,8.451,,144.6,
9109,RWA,1979,0.0,0.0,4968074.0,2.44127988815308,8.462,,137.7,
9110,RWA,1980,0.0,0.0,5140716.0,2.66607999801636,8.461,211.539878,129.0,
9111,RWA,1981,0.0,0.0,5315032.0,4.38011980056763,8.443999999999999,242.0336143,119.8,
9112,RWA,1982,0.0,0.0,5489322.0,,8.41,226.9991534,111.8,
9113,RWA,1983,0.0,0.0,5673614.0,,8.357000000000001,237.7485724,105.5,
9114,RWA,1984,0.0,0.0,5881906.0,,8.282,245.3402933,100.9,
9115,RWA,1985,0.0,0.0,6120107.0,,8.177,254.22893670000002,97.4,
9116,RWA,1986,0.0,0.0,6407672.0,,8.038,268.8696682,94.7,
9117,RWA,1987,0.0,0.0,6732131.0,3.51462006568909,7.8629999999999995,284.7798553,92.7,
9118,RWA,1988,0.0,0.0,7030179.0,3.33769989013672,7.657,301.74832200000003,91.4,
9119,RWA,1989,0.0,0.0,7216028.0,3.74197006225586,7.4270000000000005,291.60131,91.2,
9120,RWA,1990,0.0,0.0,7235798.0,,7.184,307.6489555,92.6,
9121,RWA,1991,3.0,1.0,7051759.0,,6.942,230.89385869999998,96.0,
9122,RWA,1992,18.0,18.0,6701851.0,,6.712999999999999,258.9091004,100.9,
9123,RWA,1993,0.0,0.0,6299909.0,,6.505,268.92100739999995,107.8,
9124,RWA,1994,33.0,33.0,6005095.0,,6.324,89.9324668,127.3,
9125,RWA,1995,17.0,17.0,5928078.0,,6.172000000000001,169.58442649999998,123.0,
9126,RWA,1996,15.0,15.0,6115168.0,,6.046,173.9605619,117.7,
9127,RWA,1997,33.0,32.0,6522382.0,,5.936,223.5170997,122.6,
9128,RWA,1998,9.0,9.0,7059813.0,,5.835,222.45976769999996,125.0,
9129,RWA,1999,0.0,0.0,7593239.0,4.57842016220093,5.737,196.8388519,118.7,
9130,RWA,2000,1.0,1.0,8025703.0,4.09570980072021,5.64,181.1311063,115.6,
9131,RWA,2001,2.0,1.0,8329406.0,5.66509008407593,5.542999999999999,166.8746502,108.0,
9132,RWA,2002,0.0,0.0,8536205.0,,5.445,161.5415217,99.3,
9133,RWA,2003,0.0,0.0,8680346.0,,5.345,166.7498424,90.0,
9134,RWA,2004,0.0,0.0,8818438.0,,5.242999999999999,191.4081131,80.4,
9135,RWA,2005,1.0,1.0,8991735.0,,5.135,236.6045715,71.9,
9136,RWA,2006,0.0,0.0,9206580.0,,5.021,285.49332730000003,64.3,3.5
9137,RWA,2007,0.0,0.0,9447402.0,4.28608989715576,4.9,331.6532115,57.8,2.8
9138,RWA,2008,1.0,1.0,9708169.0,3.78632998466492,4.774,398.4587623,52.5,1.5
9139,RWA,2009,1.0,1.0,9977446.0,,4.644,434.75952580000006,48.1,
9140,RWA,2010,8.0,8.0,10246842.0,4.94518995285034,4.515,458.0504007,43.9,2.8
9141,RWA,2011,2.0,2.0,10516071.0,4.71555995941162,4.388999999999999,499.8172791,39.7,
9142,RWA,2012,6.0,6.0,10788853.0,4.74606990814208,4.269,545.6434027,36.7,2.4
9143,RWA,2013,4.0,4.0,11065151.0,5.02228021621704,4.158,549.1296812999999,34.2,3.2
9144,RWA,2014,2.0,2.0,11345357.0,,4.058,559.3980631000001,32.2,3.8
9145,RWA,2015,0.0,0.0,11629553.0,3.79746007919312,3.967,556.2184078,30.4,2.5
9146,RWA,2016,1.0,0.0,11917508.0,3.61734008789063,3.885,546.6059196,29.2,
9147,RWA,2017,2.0,2.0,,,,,,
9148,RWA,2018,0.0,0.0,,,,,,
9149,RWA,2019,0.0,0.0,,,,,,
9250,KNA,1970,0.0,0.0,44885.0,,,,57.1,
9251,KNA,1971,0.0,0.0,44495.0,,,,55.4,
9252,KNA,1972,0.0,0.0,44326.0,,3.5,,53.8,
9253,KNA,1973,0.0,0.0,44316.0,,,,52.2,
9254,KNA,1974,0.0,0.0,44331.0,,,,50.8,
9255,KNA,1975,0.0,0.0,44276.0,,,,49.4,
9256,KNA,1976,0.0,0.0,44148.0,,,,48.1,
9257,KNA,1977,0.0,0.0,43942.0,,,,46.7,
9258,KNA,1978,0.0,0.0,43703.0,,,,45.3,
9259,KNA,1979,0.0,0.0,43457.0,,,,43.7,
9260,KNA,1980,0.0,0.0,43210.0,,,,41.8,
9261,KNA,1981,0.0,0.0,42976.0,,,,39.8,
9262,KNA,1982,0.0,0.0,42762.0,,3.3,,37.7,
9263,KNA,1983,0.0,0.0,42542.0,,,,35.5,
9264,KNA,1984,0.0,0.0,42294.0,,,,33.6,
9265,KNA,1985,0.0,0.0,42013.0,4.15010976791382,,,31.7,
9266,KNA,1986,0.0,0.0,41697.0,,,,30.1,
9267,KNA,1987,0.0,0.0,41351.0,2.7733199596405,2.8,,28.8,
9268,KNA,1988,0.0,0.0,41047.0,,,,27.7,
9269,KNA,1989,0.0,0.0,40852.0,2.28611993789673,,,26.8,
9270,KNA,1990,0.0,0.0,40834.0,,,,26.0,
9271,KNA,1991,0.0,0.0,41013.0,2.09996008872986,,,25.3,
9272,KNA,1992,0.0,0.0,41361.0,2.43142008781433,2.6,,24.8,
9273,KNA,1993,0.0,0.0,41846.0,,,,24.3,
9274,KNA,1994,0.0,0.0,42373.0,,,,23.8,
9275,KNA,1995,0.0,0.0,42891.0,2.6949200630188,,,23.3,9.3
9276,KNA,1996,0.0,0.0,43373.0,,,,22.5,9.2
9277,KNA,1997,0.0,0.0,43846.0,,2.4,,21.6,16.0
9278,KNA,1998,0.0,0.0,44317.0,4.22196006774902,,,20.6,18.1
9279,KNA,1999,0.0,0.0,44824.0,3.4641900062561,,,19.4,13.4
9280,KNA,2000,0.0,0.0,45374.0,4.75855016708374,,,18.2,6.6
9281,KNA,2001,0.0,0.0,45990.0,4.40402984619141,,,17.0,13.0
9282,KNA,2002,0.0,0.0,46641.0,3.92255997657776,2.1069999999999998,,16.0,10.7
9283,KNA,2003,0.0,0.0,47306.0,3.84377002716064,,,15.0,21.1
9284,KNA,2004,0.0,0.0,47971.0,4.01691007614136,,,14.0,22.9
9285,KNA,2005,0.0,0.0,48611.0,3.8599100112915,,,13.2,16.5
9286,KNA,2006,0.0,0.0,49210.0,4.11250019073486,,,12.4,34.5
9287,KNA,2007,0.0,0.0,49783.0,4.28886985778809,,,11.6,32.1
9288,KNA,2008,0.0,0.0,50332.0,,,,11.0,45.7
9289,KNA,2009,0.0,0.0,50886.0,,,,10.4,53.1
9290,KNA,2010,0.0,0.0,51445.0,,,,9.8,40.8
9291,KNA,2011,0.0,0.0,52006.0,,,,9.4,65.4
9292,KNA,2012,0.0,0.0,52591.0,,,,8.9,34.2
9293,KNA,2013,0.0,0.0,53169.0,,,,8.6,
9294,KNA,2014,0.0,0.0,53739.0,,,,8.2,
9295,KNA,2015,0.0,0.0,54288.0,2.78424000740051,,,8.0,
9296,KNA,2016,0.0,0.0,54821.0,,,,7.6,
9297,KNA,2017,0.0,0.0,,,,,,
9298,KNA,2018,0.0,0.0,,,,,,
9299,KNA,2019,0.0,0.0,,,,,,
9300,LCA,1970,0.0,0.0,104160.0,,6.101,,58.1,
9301,LCA,1971,0.0,0.0,105390.0,,5.952999999999999,,53.0,
9302,LCA,1972,0.0,0.0,106455.0,,5.813,,48.2,
9303,LCA,1973,0.0,0.0,107466.0,,5.686,,43.6,
9304,LCA,1974,0.0,0.0,108532.0,,5.571000000000001,,39.5,
9305,LCA,1975,0.0,0.0,109769.0,,5.462000000000001,,35.8,
9306,LCA,1976,0.0,0.0,111208.0,,5.347,,32.6,
9307,LCA,1977,0.0,0.0,112831.0,,5.216,,29.9,
9308,LCA,1978,0.0,0.0,114546.0,,5.064,,27.7,
9309,LCA,1979,0.0,0.0,116290.0,,4.891,,25.9,
9310,LCA,1980,0.0,0.0,117987.0,,4.703,1080.538972,24.4,
9311,LCA,1981,0.0,0.0,119594.0,,4.512,1224.023349,23.2,
9312,LCA,1982,0.0,0.0,121154.0,7.07188987731934,4.328,1315.6852,22.1,
9313,LCA,1983,0.0,0.0,122740.0,,4.1610000000000005,1406.1341810000001,21.3,
9314,LCA,1984,0.0,0.0,124468.0,,4.013999999999999,1521.365762,20.5,
9315,LCA,1985,0.0,0.0,126418.0,,3.888,1635.728982,19.7,
9316,LCA,1986,0.0,0.0,128619.0,6.2565598487854,3.781,1928.948968,19.1,
9317,LCA,1987,0.0,0.0,131034.0,,3.6830000000000003,2078.495351,18.6,
9318,LCA,1988,0.0,0.0,133533.0,,3.589,2295.1470719999998,18.2,
9319,LCA,1989,0.0,0.0,135956.0,,3.495,2566.6169170000003,17.8,
9320,LCA,1990,0.0,0.0,138185.0,,3.3989999999999996,2843.114177,17.6,10.1
9321,LCA,1991,0.0,0.0,140156.0,,3.302,2957.85632,17.5,7.1
9322,LCA,1992,0.0,0.0,141925.0,,3.2030000000000003,3253.609703,17.4,9.9
9323,LCA,1993,0.0,0.0,143565.0,,3.1039999999999996,3217.525352,17.2,5.6
9324,LCA,1994,0.0,0.0,145247.0,9.00788974761963,3.0010000000000003,3323.881166,17.0,6.9
9325,LCA,1995,0.0,0.0,147044.0,,2.892,3453.232843,16.7,10.9
9326,LCA,1996,0.0,0.0,149004.0,,2.772,3576.612487,16.4,8.1
9327,LCA,1997,0.0,0.0,151086.0,,2.641,3599.0565579999998,16.0,8.6
9328,LCA,1998,0.0,0.0,153183.0,7.37781000137329,2.499,3849.2293649999997,15.7,9.1
9329,LCA,1999,0.0,0.0,155172.0,7.25484991073608,2.35,4011.868007,15.4,10.3
9330,LCA,2000,0.0,0.0,156949.0,,2.202,4033.985515,15.2,14.7
9331,LCA,2001,0.0,0.0,158464.0,6.86211013793945,2.06,3758.7791810000003,15.0,21.5
9332,LCA,2002,0.0,0.0,159763.0,,1.933,3817.4393700000005,14.9,26.3
9333,LCA,2003,0.0,0.0,160973.0,4.30811977386475,1.8259999999999998,4092.0015759999997,14.9,22.4
9334,LCA,2004,0.0,0.0,162251.0,4.11509990692139,1.74,4288.481732,14.7,22.8
9335,LCA,2005,0.0,0.0,163714.0,5.08469009399414,1.675,4554.023896,14.6,25.0
9336,LCA,2006,0.0,0.0,165407.0,5.542799949646,1.63,5553.741061,14.5,26.0
9337,LCA,2007,0.0,0.0,167288.0,,1.598,6196.5693,14.3,17.3
9338,LCA,2008,0.0,0.0,169220.0,5.20665979385375,1.574,6153.071457,14.1,23.0
9339,LCA,2009,0.0,0.0,171022.0,3.71540999412537,1.555,6146.320193,13.8,22.8
9340,LCA,2010,0.0,0.0,172580.0,4.13337993621826,1.538,6679.712576,13.5,25.5
9341,LCA,2011,0.0,0.0,173832.0,4.29573011398315,1.5219999999999998,7017.288259999999,13.2,26.5
9342,LCA,2012,0.0,0.0,174835.0,4.03042984008789,1.507,6898.845205,12.9,22.3
9343,LCA,2013,0.0,0.0,175660.0,4.77021980285645,1.495,7136.225029000001,12.7,18.8
9344,LCA,2014,0.0,0.0,176421.0,4.90165996551514,1.482,7091.485317000001,12.4,19.3
9345,LCA,2015,0.0,0.0,177206.0,4.89715003967285,1.4709999999999999,7477.83836,12.1,15.8
9346,LCA,2016,0.0,0.0,178015.0,,1.459,7492.278633,11.8,16.9
9347,LCA,2017,0.0,0.0,,,,,,29.6
9348,LCA,2018,0.0,0.0,,,,,,
9349,LCA,2019,0.0,0.0,,,,,,
9450,VCT,1970,0.0,0.0,90452.0,,6.013999999999999,,47.9,
9451,VCT,1971,0.0,0.0,91440.0,,5.827999999999999,,50.5,
9452,VCT,1972,0.0,0.0,92463.0,,5.629,,53.0,
9453,VCT,1973,0.0,0.0,93517.0,,5.417000000000001,,54.9,
9454,VCT,1974,0.0,0.0,94568.0,,5.197,,55.9,
9455,VCT,1975,0.0,0.0,95611.0,,4.973,,55.7,
9456,VCT,1976,0.0,0.0,96641.0,,4.752,,54.2,
9457,VCT,1977,0.0,0.0,97649.0,,4.54,,51.6,
9458,VCT,1978,0.0,0.0,98633.0,,4.3389999999999995,,48.4,
9459,VCT,1979,0.0,0.0,99590.0,,4.154,,44.9,
9460,VCT,1980,0.0,0.0,100505.0,,3.985,784.0292059999999,41.5,
9461,VCT,1981,0.0,0.0,101379.0,,3.832,957.8169796,38.3,
9462,VCT,1982,0.0,0.0,102204.0,,3.6919999999999997,1052.166082,35.2,
9463,VCT,1983,0.0,0.0,102984.0,,3.5610000000000004,1129.716127,32.3,
9464,VCT,1984,0.0,0.0,103742.0,,3.4389999999999996,1234.371344,29.6,
9465,VCT,1985,0.0,0.0,104477.0,,3.3280000000000003,1332.6946039999998,27.2,
9466,VCT,1986,0.0,0.0,105198.0,4.42911005020142,3.23,1404.122306,25.2,
9467,VCT,1987,0.0,0.0,105896.0,,3.1439999999999997,1569.438387,23.4,
9468,VCT,1988,0.0,0.0,106536.0,,3.072,1725.937893,22.1,
9469,VCT,1989,0.0,0.0,107084.0,4.46868991851807,3.01,1882.491489,21.1,
9470,VCT,1990,0.0,0.0,107505.0,,2.9560000000000004,2062.912757,20.2,10.2
9471,VCT,1991,0.0,0.0,107814.0,4.87377023696899,2.907,2195.184365,19.6,16.7
9472,VCT,1992,0.0,0.0,108003.0,,2.86,2435.3410710000003,19.2,16.7
9473,VCT,1993,0.0,0.0,108092.0,,2.8110000000000004,2505.067663,19.1,13.0
9474,VCT,1994,0.0,0.0,108129.0,,2.76,2505.675405,19.0,12.0
9475,VCT,1995,0.0,0.0,108122.0,,2.7030000000000003,2742.538042,19.0,18.5
9476,VCT,1996,0.0,0.0,108075.0,,2.641,2903.3712960000003,19.2,22.2
9477,VCT,1997,0.0,0.0,108004.0,,2.576,3013.106441,19.3,8.3
9478,VCT,1998,0.0,0.0,107922.0,4.03336000442505,2.509,3222.831045,19.3,22.2
9479,VCT,1999,0.0,0.0,107880.0,5.7526798248291,2.4419999999999997,3305.098097,19.4,13.0
9480,VCT,2000,0.0,0.0,107898.0,7.91364002227783,2.379,3380.5698740000003,19.5,18.5
9481,VCT,2001,0.0,0.0,107988.0,,2.3209999999999997,3658.980278,19.5,11.1
9482,VCT,2002,0.0,0.0,108146.0,7.80199003219604,2.271,3914.9588689999996,19.6,18.5
9483,VCT,2003,0.0,0.0,108350.0,8.63782978057861,2.229,4011.992588,19.7,16.6
9484,VCT,2004,0.0,0.0,108559.0,,2.1959999999999997,4276.2147780000005,19.6,26.7
9485,VCT,2005,0.0,0.0,108744.0,6.35081005096436,2.17,4498.284640999999,19.7,23.9
9486,VCT,2006,0.0,0.0,108907.0,,2.149,5025.9020869999995,19.7,18.4
9487,VCT,2007,0.0,0.0,109047.0,5.72221994400024,2.131,5306.670639,19.7,36.7
9488,VCT,2008,0.0,0.0,109165.0,,2.112,5652.146899,19.5,14.7
9489,VCT,2009,0.0,0.0,109253.0,5.68978023529053,2.092,5495.6026090000005,19.2,21.1
9490,VCT,2010,0.0,0.0,109315.0,5.08522987365723,2.07,5393.069197999999,18.7,22.9
9491,VCT,2011,0.0,0.0,109341.0,,2.046,5236.306366,18.2,19.2
9492,VCT,2012,0.0,0.0,109328.0,,2.021,5173.140456,17.5,25.6
9493,VCT,2013,0.0,0.0,109320.0,,1.9980000000000002,5385.317056,16.9,
9494,VCT,2014,0.0,0.0,109357.0,,1.975,5375.020392,16.3,
9495,VCT,2015,0.0,0.0,109455.0,,1.953,5421.088247,15.7,
9496,VCT,2016,0.0,0.0,109643.0,,1.931,5356.7334869999995,15.2,36.5
9497,VCT,2017,0.0,0.0,,,,,,
9498,VCT,2018,0.0,0.0,,,,,,
9499,VCT,2019,0.0,0.0,,,,,,
9500,WSM,1970,0.0,0.0,143176.0,,7.194,,,
9501,WSM,1971,0.0,0.0,145439.0,,7.119,,,
9502,WSM,1972,0.0,0.0,147321.0,,7.039,,,
9503,WSM,1973,0.0,0.0,148889.0,,6.952000000000001,,,
9504,WSM,1974,0.0,0.0,150221.0,,6.859,,,
9505,WSM,1975,0.0,0.0,151387.0,,6.761,,,
9506,WSM,1976,0.0,0.0,152390.0,,6.656000000000001,,,
9507,WSM,1977,0.0,0.0,153247.0,,6.547000000000001,,,
9508,WSM,1978,0.0,0.0,154007.0,,6.434,,,
9509,WSM,1979,0.0,0.0,154760.0,,6.32,,,
9510,WSM,1980,0.0,0.0,155557.0,,6.202999999999999,,,
9511,WSM,1981,0.0,0.0,156428.0,,6.086,,,
9512,WSM,1982,0.0,0.0,157403.0,,5.968,,,
9513,WSM,1983,0.0,0.0,158384.0,,5.85,,,
9514,WSM,1984,0.0,0.0,159283.0,,5.734,,31.6,
9515,WSM,1985,0.0,0.0,160031.0,,5.62,,30.4,
9516,WSM,1986,0.0,0.0,160592.0,,5.51,,29.4,
9517,WSM,1987,0.0,0.0,161015.0,,5.404,,28.3,
9518,WSM,1988,0.0,0.0,161421.0,,5.303,,27.4,
9519,WSM,1989,0.0,0.0,161998.0,,5.207999999999999,,26.6,
9520,WSM,1990,0.0,0.0,162866.0,,5.118,,25.8,
9521,WSM,1991,0.0,0.0,164076.0,,5.034,,25.0,
9522,WSM,1992,0.0,0.0,165570.0,,4.956,,24.2,
9523,WSM,1993,0.0,0.0,167207.0,,4.882,,23.5,
9524,WSM,1994,0.0,0.0,168788.0,,4.815,,22.7,
9525,WSM,1995,0.0,0.0,170157.0,,4.751,,21.9,
9526,WSM,1996,0.0,0.0,171283.0,,4.692,,21.3,
9527,WSM,1997,0.0,0.0,172198.0,,4.637,1476.120151,20.6,
9528,WSM,1998,0.0,0.0,172981.0,,4.587,1385.8152910000001,19.9,
9529,WSM,1999,0.0,0.0,173755.0,4.0162501335144,4.541,1322.3582210000002,19.3,
9530,WSM,2000,0.0,0.0,174610.0,3.58293008804321,4.503,1365.335475,18.7,
9531,WSM,2001,0.0,0.0,175566.0,3.82628989219666,4.476,1379.183151,18.1,
9532,WSM,2002,0.0,0.0,176582.0,3.84138989448547,4.46,1440.253942,17.6,
9533,WSM,2003,0.0,0.0,177662.0,,4.454,1601.1479789999999,17.3,
9534,WSM,2004,0.0,0.0,178781.0,,4.456,2015.160959,17.0,
9535,WSM,2005,0.0,0.0,179929.0,,4.46,2111.640209,16.7,
9536,WSM,2006,0.0,0.0,181094.0,,4.46,2263.485233,16.5,
9537,WSM,2007,0.0,0.0,182286.0,,4.45,2474.557213,16.4,
9538,WSM,2008,0.0,0.0,183526.0,5.14420986175537,4.426,2866.718841,16.3,
9539,WSM,2009,0.0,0.0,184826.0,,4.388,2541.055884,17.3,8.7
9540,WSM,2010,0.0,0.0,186205.0,,4.338,2949.3937149999997,16.2,8.6
9541,WSM,2011,0.0,0.0,187665.0,,4.277,3362.274909,16.1,
9542,WSM,2012,0.0,0.0,189194.0,,4.212,3583.4267990000003,16.0,
9543,WSM,2013,0.0,0.0,190757.0,,4.148,3595.255323,15.8,3.1
9544,WSM,2014,0.0,0.0,192290.0,,4.086,3581.5023189999997,15.5,
9545,WSM,2015,0.0,0.0,193759.0,,4.029,3610.0627219999997,15.2,
9546,WSM,2016,0.0,0.0,195125.0,,3.9760000000000004,3495.580318,14.8,
9547,WSM,2017,0.0,0.0,,,,,,
9548,WSM,2018,0.0,0.0,,,,,,
9549,WSM,2019,0.0,0.0,,,,,,
9550,SMR,1970,0.0,0.0,19138.0,,,,,
9551,SMR,1971,0.0,0.0,19303.0,,,,,
9552,SMR,1972,0.0,0.0,19398.0,,,,,
9553,SMR,1973,0.0,0.0,19466.0,,,,,
9554,SMR,1974,0.0,0.0,19562.0,,,,,
9555,SMR,1975,0.0,0.0,19735.0,3.91767001152039,,,,
9556,SMR,1976,0.0,0.0,19980.0,,,,,
9557,SMR,1977,0.0,0.0,20296.0,,,,,
9558,SMR,1978,0.0,0.0,20660.0,,,,,
9559,SMR,1979,0.0,0.0,21030.0,,,,,
9560,SMR,1980,0.0,0.0,21361.0,,,,,
9561,SMR,1981,0.0,0.0,21666.0,4.01590013504028,,,,
9562,SMR,1982,0.0,0.0,21943.0,4.10258007049561,,,,
9563,SMR,1983,0.0,0.0,22210.0,,,,,
9564,SMR,1984,0.0,0.0,22455.0,3.05914998054504,,,,
9565,SMR,1985,0.0,0.0,22708.0,,,,13.7,
9566,SMR,1986,0.0,0.0,22961.0,,,,12.8,
9567,SMR,1987,0.0,0.0,23210.0,,,,11.9,
9568,SMR,1988,0.0,0.0,23466.0,,,,11.1,
9569,SMR,1989,0.0,0.0,23740.0,,,,10.4,
9570,SMR,1990,0.0,0.0,24043.0,3.20448994636536,,,9.7,
9571,SMR,1991,0.0,0.0,24386.0,3.50356006622314,,,9.1,
9572,SMR,1992,0.0,0.0,24749.0,3.92532992362976,,,8.5,
9573,SMR,1993,0.0,0.0,25141.0,3.81646990776062,,,7.9,
9574,SMR,1994,0.0,0.0,25516.0,3.61070990562439,,,7.4,
9575,SMR,1995,0.0,0.0,25877.0,3.37463998794556,,,6.9,0.0
9576,SMR,1996,0.0,0.0,26209.0,3.36901998519897,,,6.4,0.0
9577,SMR,1997,0.0,0.0,26508.0,,,,6.0,0.0
9578,SMR,1998,0.0,0.0,26799.0,,,,5.6,0.0
9579,SMR,1999,0.0,0.0,27096.0,,,,5.2,0.0
9580,SMR,2000,0.0,0.0,27418.0,,,,4.9,0.0
9581,SMR,2001,0.0,0.0,27762.0,,,,4.6,0.0
9582,SMR,2002,0.0,0.0,28121.0,,,,4.3,3.6
9583,SMR,2003,0.0,0.0,28494.0,,,,4.1,0.0
9584,SMR,2004,0.0,0.0,28866.0,,,,3.9,0.0
9585,SMR,2005,0.0,0.0,29240.0,,,,3.7,0.0
9586,SMR,2006,0.0,0.0,29614.0,,,,3.6,0.0
9587,SMR,2007,0.0,0.0,29977.0,,,,3.4,0.0
9588,SMR,2008,0.0,0.0,30351.0,,,,3.3,0.0
9589,SMR,2009,0.0,0.0,30723.0,,,,3.2,0.0
9590,SMR,2010,0.0,0.0,31110.0,2.30937004089355,,,3.1,0.0
9591,SMR,2011,0.0,0.0,31504.0,2.38372993469238,,,2.9,0.0
9592,SMR,2012,0.0,0.0,31914.0,,1.26,,2.8,
9593,SMR,2013,0.0,0.0,32303.0,,,,2.7,
9594,SMR,2014,0.0,0.0,32657.0,,,,2.6,
9595,SMR,2015,0.0,0.0,32960.0,,,,2.6,
9596,SMR,2016,0.0,0.0,33203.0,,,,2.5,
9597,SMR,2017,0.0,0.0,,,,,,
9598,SMR,2018,0.0,0.0,,,,,,
9599,SMR,2019,0.0,0.0,,,,,,
9600,STP,1970,0.0,0.0,74253.0,,6.468,,55.8,
9601,STP,1971,0.0,0.0,75988.0,,6.49,,55.9,
9602,STP,1972,0.0,0.0,77537.0,,6.51,,56.2,
9603,STP,1973,0.0,0.0,79022.0,,6.525,,56.7,
9604,STP,1974,0.0,0.0,80670.0,,6.534,,57.1,
9605,STP,1975,0.0,0.0,82607.0,,6.534,,57.4,
9606,STP,1976,0.0,0.0,84885.0,,6.524,,57.6,
9607,STP,1977,0.0,0.0,87434.0,,6.504,,57.7,
9608,STP,1978,0.0,0.0,90089.0,,6.473,,57.9,
9609,STP,1979,0.0,0.0,92649.0,,6.434,,58.1,
9610,STP,1980,0.0,0.0,94949.0,,6.386,,58.4,
